name,x_fit,y_fit_dem,y_fit_rep
income_and_POP_WHT,-2.152649674927231,4.711166363569489,95.28883363643051
income_and_POP_WHT,-2.141573630586994,5.010657661906094,94.9893423380939
income_and_POP_WHT,-2.130497586246757,5.308725963869551,94.69127403613045
income_and_POP_WHT,-2.11942154190652,5.605371269459596,94.3946287305404
income_and_POP_WHT,-2.1083454975662836,5.9005935786759505,94.09940642132406
income_and_POP_WHT,-2.0972694532260467,6.194392891518365,93.80560710848162
income_and_POP_WHT,-2.08619340888581,6.4867692079865575,93.51323079201345
income_and_POP_WHT,-2.075117364545573,6.777722528080263,93.22227747191974
income_and_POP_WHT,-2.064041320205336,7.067252851799219,92.93274714820079
income_and_POP_WHT,-2.052965275865099,7.355360179143161,92.64463982085684
income_and_POP_WHT,-2.0418892315248622,7.642044510111827,92.35795548988818
income_and_POP_WHT,-2.0308131871846253,7.927305844704952,92.07269415529505
income_and_POP_WHT,-2.019737142844389,8.211144182922277,91.78885581707772
income_and_POP_WHT,-2.008661098504152,8.493559524763558,91.50644047523645
income_and_POP_WHT,-1.997585054163915,8.774551870228528,91.22544812977148
income_and_POP_WHT,-1.9865090098236782,9.054121219316936,90.94587878068306
income_and_POP_WHT,-1.9754329654834413,9.332267572028531,90.66773242797149
income_and_POP_WHT,-1.9643569211432046,9.608990928363053,90.39100907163696
income_and_POP_WHT,-1.9532808768029677,9.88429128832026,90.11570871167973
income_and_POP_WHT,-1.9422048324627308,10.158168651899903,89.84183134810009
income_and_POP_WHT,-1.931128788122494,10.430623019101729,89.56937698089827
income_and_POP_WHT,-1.9200527437822572,10.7016543899255,89.2983456100745
income_and_POP_WHT,-1.9089766994420203,10.971262764370973,89.02873723562902
income_and_POP_WHT,-1.8979006551017834,11.239448142437897,88.76055185756209
income_and_POP_WHT,-1.8868246107615465,11.506210524126036,88.49378947587397
income_and_POP_WHT,-1.8757485664213098,11.771549909435146,88.22845009056485
income_and_POP_WHT,-1.864672522081073,12.035466298365,87.964533701635
income_and_POP_WHT,-1.8535964777408362,12.297959690915345,87.70204030908465
income_and_POP_WHT,-1.8425204334005993,12.559030087085965,87.44096991291403
income_and_POP_WHT,-1.8314443890603624,12.818677486876615,87.18132251312339
income_and_POP_WHT,-1.8203683447201255,13.076901890287063,86.92309810971294
income_and_POP_WHT,-1.8092923003798886,13.333703297317081,86.66629670268293
income_and_POP_WHT,-1.798216256039652,13.589081707966438,86.41091829203357
income_and_POP_WHT,-1.787140211699415,13.843037122234902,86.1569628777651
income_and_POP_WHT,-1.7760641673591782,14.095569540122266,85.90443045987773
income_and_POP_WHT,-1.7649881230189415,14.346678961628282,85.65332103837171
income_and_POP_WHT,-1.7539120786787046,14.59636538675274,85.40363461324726
income_and_POP_WHT,-1.7428360343384677,14.844628815495414,85.15537118450457
income_and_POP_WHT,-1.7317599899982308,15.091469247856088,84.9085307521439
income_and_POP_WHT,-1.720683945657994,15.33688668383453,84.66311331616548
income_and_POP_WHT,-1.7096079013177572,15.580881123430537,84.41911887656947
income_and_POP_WHT,-1.6985318569775203,15.823452566643898,84.17654743335609
income_and_POP_WHT,-1.6874558126372836,16.06460101347438,83.93539898652561
income_and_POP_WHT,-1.6763797682970467,16.30432646392179,83.6956735360782
income_and_POP_WHT,-1.6653037239568098,16.542628917985898,83.45737108201409
income_and_POP_WHT,-1.654227679616573,16.77950837566651,83.22049162433348
income_and_POP_WHT,-1.643151635276336,17.014964836963404,82.98503516303659
income_and_POP_WHT,-1.6320755909360993,17.248998301876387,82.75100169812362
income_and_POP_WHT,-1.6209995465958624,17.48160877040525,82.51839122959476
income_and_POP_WHT,-1.6099235022556257,17.712796242549775,82.28720375745023
income_and_POP_WHT,-1.5988474579153888,17.942560718309778,82.05743928169021
income_and_POP_WHT,-1.587771413575152,18.170902197685052,81.82909780231495
income_and_POP_WHT,-1.576695369234915,18.397820680675398,81.6021793193246
income_and_POP_WHT,-1.5656193248946781,18.623316167280613,81.3766838327194
income_and_POP_WHT,-1.5545432805544415,18.847388657500503,81.1526113424995
income_and_POP_WHT,-1.5434672362142046,19.07003815133488,80.92996184866512
income_and_POP_WHT,-1.5323911918739679,19.291264648783542,80.70873535121646
income_and_POP_WHT,-1.521315147533731,19.511068149846306,80.4889318501537
income_and_POP_WHT,-1.510239103193494,19.729448654522976,80.27055134547703
income_and_POP_WHT,-1.4991630588532572,19.946406162813357,80.05359383718663
income_and_POP_WHT,-1.4880870145130203,20.161940674717272,79.83805932528273
income_and_POP_WHT,-1.4770109701727834,20.376052190234535,79.62394780976545
income_and_POP_WHT,-1.4659349258325467,20.588740709364945,79.41125929063504
income_and_POP_WHT,-1.4548588814923098,20.800006232108345,79.19999376789167
income_and_POP_WHT,-1.4437828371520731,21.009848758464532,78.99015124153546
income_and_POP_WHT,-1.4327067928118362,21.218268288433332,78.78173171156666
income_and_POP_WHT,-1.4216307484715993,21.42526482201458,78.57473517798542
income_and_POP_WHT,-1.4105547041313624,21.630838359208084,78.36916164079192
income_and_POP_WHT,-1.3994786597911255,21.83498890001367,78.16501109998633
income_and_POP_WHT,-1.3884026154508888,22.03771644443116,77.96228355556883
income_and_POP_WHT,-1.377326571110652,22.2390209924604,77.7609790075396
income_and_POP_WHT,-1.3662505267704153,22.4389025441012,77.5610974558988
income_and_POP_WHT,-1.3551744824301784,22.637361099353395,77.3626389006466
income_and_POP_WHT,-1.3440984380899414,22.83439665821682,77.16560334178317
income_and_POP_WHT,-1.3330223937497045,23.030009220691316,76.96999077930869
