name,x_fit,y_fit_dem,y_fit_rep
POP_BLK,71.2124248496994,91.85844358188614,8.141556418113852
POP_BLK,71.38276553106212,91.85300564479843,8.146994355201585
POP_BLK,71.55310621242485,91.84709916357842,8.152900836421583
POP_BLK,71.72344689378758,91.84072247321342,8.159277526786573
POP_BLK,71.8937875751503,91.83387388573074,8.16612611426928
POP_BLK,72.06412825651303,91.82655168997564,8.173448310024352
POP_BLK,72.23446893787576,91.8187541513865,8.181245848613514
POP_BLK,72.40480961923848,91.81047951176564,8.189520488234365
POP_BLK,72.5751503006012,91.80172598904744,8.198274010952545
POP_BLK,72.74549098196394,91.79249177706234,8.20750822293768
POP_BLK,72.91583166332666,91.78277504529731,8.217224954702683
POP_BLK,73.08617234468937,91.772573938653,8.227426061347005
POP_BLK,73.2565130260521,91.76188657719646,8.238113422803545
POP_BLK,73.42685370741484,91.75071105591074,8.249288944089265
POP_BLK,73.59719438877755,91.73904544444012,8.260954555559879
POP_BLK,73.76753507014028,91.72688778683174,8.273112213168256
POP_BLK,73.93787575150301,91.71423610127295,8.285763898727067
POP_BLK,74.10821643286573,91.70108837982478,8.298911620175225
POP_BLK,74.27855711422845,91.68744258815137,8.312557411848626
POP_BLK,74.4488977955912,91.67329666524495,8.326703334755054
POP_BLK,74.61923847695391,91.65864852314665,8.34135147685334
POP_BLK,74.78957915831663,91.6434960466632,8.356503953336793
POP_BLK,74.95991983967936,91.62783709307892,8.372162906921083
POP_BLK,75.13026052104209,91.61166949186332,8.388330508136685
POP_BLK,75.3006012024048,91.59499104437434,8.405008955625668
POP_BLK,75.47094188376754,91.57779952355676,8.422200476443257
POP_BLK,75.64128256513027,91.56009267363594,8.439907326364073
POP_BLK,75.81162324649299,91.54186820980682,8.458131790193175
POP_BLK,75.98196392785572,91.5231238179182,8.476876182081785
POP_BLK,76.15230460921845,91.50385715415176,8.496142845848237
POP_BLK,76.32264529058116,91.48406584469633,8.515934155303674
POP_BLK,76.49298597194388,91.46374748541693,8.536252514583078
POP_BLK,76.66332665330661,91.44289964151871,8.557100358481302
POP_BLK,76.83366733466934,91.42151984720549,8.578480152794514
POP_BLK,77.00400801603206,91.39960560533311,8.600394394666909
POP_BLK,77.17434869739479,91.37715438705695,8.62284561294305
POP_BLK,77.34468937875752,91.35416363147446,8.645836368525538
POP_BLK,77.51503006012024,91.33063074526152,8.669369254738477
POP_BLK,77.68537074148297,91.30655310230324,8.693446897696758
POP_BLK,77.8557114228457,91.2819280433191,8.718071956680902
POP_BLK,78.02605210420842,91.2567528754818,8.743247124518206
POP_BLK,78.19639278557113,91.23102487203029,8.768975127969705
POP_BLK,78.36673346693387,91.2047412718766,8.795258728123402
POP_BLK,78.5370741482966,91.17789927920634,8.822100720793657
POP_BLK,78.70741482965931,91.15049606307294,8.849503936927068
