MEDN_INC,PCT_DEM,PCT_REP
109628.0,0.0823045267489712,99.91769547325103
109628.0,0.24330900243309003,99.7566909975669
62500.0,0.1869158878504673,99.81308411214953
90596.0,0.18484288354898337,99.81515711645102
78500.0,5.697823303457106,94.3021766965429
90060.0,9.447983014861997,90.55201698513801
128672.0,7.890070921985816,92.10992907801419
81786.0,5.65438373570521,94.34561626429479
34136.0,4.5570916538658475,95.44290834613415
22025.0,6.3210227272727275,93.67897727272727
107639.0,6.783536585365854,93.21646341463415
96917.0,4.050978607191625,95.94902139280838
0.0,6.778370144706779,93.22162985529322
19895.0,7.827616534740544,92.17238346525946
84531.0,7.766143106457242,92.23385689354275
30682.0,6.44927536231884,93.55072463768116
78963.0,4.925290536801328,95.07470946319867
50742.0,6.985871271585557,93.01412872841445
14875.0,12.624113475177303,87.3758865248227
82951.0,6.617100371747211,93.38289962825279
71203.0,16.824196597353495,83.1758034026465
30682.0,28.164556962025316,71.83544303797468
108438.0,6.215083798882681,93.78491620111731
71203.0,16.760828625235405,83.2391713747646
61719.0,77.4390243902439,22.5609756097561
80580.0,8.97226753670473,91.02773246329528
34513.0,10.083256244218317,89.91674375578168
41815.0,32.510288065843625,67.48971193415639
59423.0,17.225950782997764,82.77404921700223
25448.0,18.07511737089202,81.92488262910797
41923.0,5.824175824175824,94.17582417582418
41923.0,23.981900452488688,76.01809954751131
109628.0,0.38314176245210724,99.61685823754789
41923.0,21.45748987854251,78.54251012145748
22045.0,18.246445497630333,81.75355450236967
47500.0,75.14792899408283,24.85207100591716
61116.0,36.285714285714285,63.714285714285715
61116.0,28.99543378995434,71.00456621004567
100114.0,3.399122807017544,96.60087719298247
31821.0,20.833333333333336,79.16666666666666
14364.0,5.408062930186824,94.59193706981318
80781.0,33.95061728395062,66.0493827160494
55179.0,6.111111111111111,93.88888888888889
81860.0,20.99236641221374,79.00763358778626
68843.0,0.6451612903225806,99.35483870967742
55648.0,42.64705882352941,57.35294117647059
125197.0,9.635974304068522,90.36402569593149
37803.0,79.8780487804878,20.121951219512198
47039.0,48.161764705882355,51.83823529411765
59423.0,13.873873873873874,86.12612612612612
0.0,14.232902033271719,85.76709796672827
46677.0,24.0625,75.9375
59423.0,10.754189944134078,89.24581005586593
25448.0,9.310761789600967,90.68923821039904
25448.0,11.937984496124031,88.06201550387597
25448.0,18.734793187347933,81.26520681265207
25448.0,13.391304347826086,86.60869565217392
50595.0,12.087912087912088,87.91208791208791
25448.0,22.58064516129032,77.41935483870968
107600.0,14.858096828046744,85.14190317195326
73958.0,3.619357462383083,96.38064253761692
174650.0,9.684439608269859,90.31556039173014
154048.0,6.307583274273565,93.69241672572643
78792.0,10.300925925925926,89.69907407407408
22025.0,4.403760514596734,95.59623948540327
0.0,5.83989501312336,94.16010498687663
0.0,7.3797678275290215,92.62023217247098
160216.0,8.508604206500955,91.49139579349904
96067.0,5.945223780895124,94.05477621910488
129167.0,9.611231101511878,90.38876889848812
133796.0,5.275637225844695,94.7243627741553
129593.0,3.4901960784313726,96.50980392156863
160216.0,13.629402756508421,86.37059724349157
50291.0,6.472727272727273,93.52727272727273
140799.0,9.100204498977506,90.8997955010225
57107.0,4.994388327721661,95.00561167227833
155652.0,6.095890410958904,93.9041095890411
202054.0,6.154910096818811,93.84508990318119
72014.0,27.300613496932513,72.69938650306749
0.0,66.12021857923497,33.87978142076503
25869.0,25.0,75.0
20111.0,39.33333333333333,60.66666666666667
65875.0,22.01492537313433,77.98507462686567
25869.0,22.957198443579767,77.04280155642024
69281.0,47.97979797979798,52.02020202020202
83875.0,56.213017751479285,43.786982248520715
14718.0,2.5344180225281603,97.46558197747184
125405.0,4.297082228116711,95.70291777188329
86707.0,8.21501014198783,91.78498985801217
74939.0,3.3305921052631584,96.66940789473685
74939.0,4.7563123899001765,95.24368761009983
74167.0,33.04093567251462,66.95906432748538
32188.0,10.20776874435411,89.79223125564589
62244.0,8.800623052959502,91.1993769470405
50742.0,15.39509536784741,84.60490463215258
23611.0,15.848527349228611,84.15147265077138
0.0,3.7593984962406015,96.2406015037594
0.0,3.875968992248062,96.12403100775194
62583.0,5.3101104502973655,94.68988954970263
95000.0,9.593246354566386,90.40675364543361
30754.0,4.67814371257485,95.32185628742515
53528.0,22.52252252252252,77.47747747747748
36776.0,5.7234432234432235,94.27655677655677
56875.0,13.661202185792352,86.33879781420765
75078.0,10.813148788927336,89.18685121107266
29828.0,10.048231511254018,89.95176848874597
29828.0,14.898688915375446,85.10131108462456
22862.0,18.99696048632219,81.0030395136778
46071.0,10.382059800664452,89.61794019933555
34805.0,11.531365313653136,88.46863468634686
51315.0,6.507027589796981,93.49297241020302
104808.0,13.171759747102213,86.82824025289779
59329.0,24.78813559322034,75.21186440677965
70202.0,13.86255924170616,86.13744075829383
55951.0,8.61561119293078,91.38438880706921
155664.0,32.68156424581006,67.31843575418995
58438.0,13.700234192037472,86.29976580796253
167500.0,7.519280205655527,92.48071979434447
58438.0,7.916102841677943,92.08389715832206
122656.0,24.476987447698743,75.52301255230127
115944.0,9.147771696638,90.852228303362
65875.0,18.32298136645963,81.67701863354037
55625.0,19.53125,80.46875
88331.0,13.132911392405063,86.86708860759494
57333.0,11.756373937677052,88.24362606232295
105556.0,8.886509635974305,91.1134903640257
99531.0,12.388059701492537,87.61194029850746
99531.0,8.097560975609756,91.90243902439025
82238.0,6.521739130434782,93.47826086956522
44550.0,7.281553398058252,92.71844660194175
44550.0,3.7593984962406015,96.2406015037594
25667.0,5.88235294117647,94.11764705882352
