Precinct_key,MEDN_INC,PCT_DEM,PCT_REP
01013000100,37803.0,26.0,74.0
01013000181,55000.0,20.634920634920633,79.36507936507937
01053000080,48333.0,46.902654867256636,53.09734513274337
01053000120,48333.0,27.040816326530614,72.95918367346938
01053000100,34427.0,96.36363636363636,3.6363636363636362
01053000290,44688.0,30.63583815028902,69.36416184971098
01053000090,48333.0,89.83050847457628,10.16949152542373
01053000050,56719.0,12.895377128953772,87.10462287104623
01053000190,52176.0,85.48387096774194,14.516129032258066
01053000180,52176.0,89.83050847457628,10.16949152542373
01053000070,56719.0,76.81159420289855,23.18840579710145
01053000110,34427.0,94.64285714285714,5.357142857142857
01053000300,44250.0,42.74193548387097,57.25806451612904
01053000160,46250.0,73.61111111111111,26.38888888888889
01053000140,46250.0,32.515337423312886,67.48466257668711
01053000170,53008.0,68.83116883116884,31.16883116883117
01053000150,38512.0,39.25925925925926,60.74074074074074
01053000230,34427.0,65.4320987654321,34.5679012345679
01053000220,34427.0,64.63414634146342,35.36585365853659
01053000040,52176.0,64.63414634146342,35.36585365853659
01053000030,48333.0,4.779080252479711,95.2209197475203
01053000010,48333.0,22.17573221757322,77.82426778242679
01053000210,52176.0,89.83050847457628,10.16949152542373
01007000003,49054.0,7.6923076923076925,92.3076923076923
01007000009,49054.0,2.1538461538461537,97.84615384615385
01007000005,49054.0,3.125,96.875
01007000004,49054.0,1.1217948717948718,98.87820512820514
01007000007,49054.0,9.722222222222223,90.27777777777779
01007000001,0.0,4.3478260869565215,95.65217391304348
01001000001,54205.0,0.5434782608695652,99.45652173913044
01001000008,46165.0,0.4484304932735426,99.55156950672645
01001000009,62022.0,0.4784688995215311,99.52153110047847
01001000003,23644.0,1.5151515151515151,98.48484848484848
01001000005,81339.0,0.5714285714285714,99.42857142857143
01001000018,0.0,0.28169014084507044,99.71830985915493
01001000007,109628.0,0.2958579881656805,99.70414201183432
01001000023,72042.0,0.5263157894736842,99.47368421052632
01001000006,78208.0,0.9803921568627451,99.01960784313727
01001000004,109628.0,0.0823045267489712,99.91769547325103
01001000010,109628.0,0.24330900243309003,99.7566909975669
01001000002,62500.0,0.1869158878504673,99.81308411214953
01001000017,90596.0,0.18484288354898337,99.81515711645102
01001000015,48625.0,0.3236245954692557,99.67637540453075
01005000010,53000.0,6.329113924050633,93.67088607594937
01111000013,42206.0,89.51612903225806,10.483870967741936
01111000014,78636.0,82.22222222222221,17.77777777777778
01111000009,36979.0,68.09815950920245,31.901840490797547
01111000008,46250.0,61.32596685082873,38.67403314917127
01111000007,49583.0,81.61764705882352,18.38235294117647
01111000001,78636.0,83.45864661654136,16.541353383458645
01035000011,41290.0,29.66101694915254,70.33898305084746
01065000013,47772.0,94.20289855072464,5.797101449275362
01065000012,59453.0,10.10886469673406,89.89113530326594
01065000001,59517.0,35.51912568306011,64.48087431693989
01065000010,42667.0,35.32608695652174,64.67391304347827
01065000008,66143.0,25.0,75.0
01065000009,18519.0,21.172638436482085,78.82736156351791
01065000016,59453.0,34.39153439153439,65.60846560846561
01085000011,72634.0,8.928571428571429,91.07142857142857
01085000031,46190.0,23.480662983425415,76.51933701657458
01085000041,66910.0,9.714285714285714,90.28571428571428
01085000051,37803.0,17.102615694164992,82.897384305835
01085000151,34022.0,26.729559748427672,73.27044025157232
01065000004,0.0,3.5345296356715608,96.46547036432844
01089000080,52139.0,12.412831241283124,87.58716875871687
01089000055,76563.0,21.04018912529551,78.95981087470449
01089000065,95579.0,7.491582491582492,92.50841750841751
01089000081,73229.0,10.840438489646772,89.15956151035323
01089000023,78500.0,5.697823303457106,94.3021766965429
01089000070,90060.0,9.447983014861997,90.55201698513801
01089000014,0.0,12.861271676300579,87.13872832369943
01089000026,128672.0,7.890070921985816,92.10992907801419
01089000015,81786.0,5.65438373570521,94.34561626429479
01089000038,34136.0,4.5570916538658475,95.44290834613415
01089000037,22025.0,6.3210227272727275,93.67897727272727
01089000019,107639.0,6.783536585365854,93.21646341463415
01089000084,96917.0,4.050978607191625,95.94902139280838
01089000045,0.0,6.778370144706779,93.22162985529322
01089000031,19895.0,7.827616534740544,92.17238346525946
01089000003,84531.0,7.766143106457242,92.23385689354275
01089000039,30682.0,6.44927536231884,93.55072463768116
01089000093,78963.0,4.925290536801328,95.07470946319867
01089000083,59960.0,6.325515280739161,93.67448471926085
01089000046,50742.0,6.985871271585557,93.01412872841445
01089000002,14875.0,12.624113475177303,87.3758865248227
01089000058,82951.0,6.617100371747211,93.38289962825279
01089000092,148795.0,4.388560157790927,95.61143984220908
01089000066,71203.0,16.824196597353495,83.1758034026465
01089000076,46887.0,7.555178268251274,92.44482173174873
01089000016,30682.0,28.164556962025316,71.83544303797468
01089000064,46887.0,6.44927536231884,93.55072463768116
01089000040,22025.0,18.776371308016877,81.22362869198312
01089000072,125218.0,8.516746411483252,91.48325358851675
01089000073,76563.0,39.55555555555556,60.44444444444444
01089000071,108438.0,6.215083798882681,93.78491620111731
01089000044,71203.0,16.760828625235405,83.2391713747646
01045000002,100114.0,38.13559322033898,61.86440677966102
01045000013,43472.0,59.210526315789465,40.78947368421053
01045000009,67894.0,42.45283018867924,57.54716981132076
01045000010,46667.0,69.23076923076923,30.76923076923077
01045000005,60500.0,73.77049180327869,26.229508196721312
01045000011,27578.0,34.61538461538461,65.38461538461539
01045000012,51471.0,25.71428571428571,74.28571428571429
01045000006,65350.0,18.442622950819672,81.55737704918032
01093000008,37992.0,49.46808510638298,50.53191489361703
01093000010,0.0,81.57894736842105,18.421052631578945
01093000012,47727.0,77.5,22.5
