Precinct_key,Race Column,PCT_RACE,PCT_DEM,PCT_REP
01001000023,POP_WHT,80.33115905669844,0.5263157894736842,99.47368421052632
01001000006,POP_WHT,77.15686274509804,0.9803921568627451,99.01960784313727
01001000004,POP_WHT,77.65258215962442,0.0823045267489712,99.91769547325103
01001000010,POP_WHT,77.65258215962442,0.24330900243309003,99.7566909975669
01001000002,POP_WHT,44.949099451840254,0.1869158878504673,99.81308411214953
01001000017,POP_WHT,55.45675020210186,0.18484288354898337,99.81515711645102
01001000015,POP_WHT,53.441295546558706,0.3236245954692557,99.67637540453075
01005000010,POP_WHT,44.52380952380952,6.329113924050633,93.67088607594937
01111000013,POP_WHT,77.09384460141273,89.51612903225806,10.483870967741936
01111000014,POP_WHT,85.49382716049382,82.22222222222221,17.77777777777778
01111000009,POP_WHT,88.05120910384068,68.09815950920245,31.901840490797547
01111000008,POP_WHT,83.79396984924622,61.32596685082873,38.67403314917127
01111000007,POP_WHT,61.961852861035425,81.61764705882352,18.38235294117647
01111000001,POP_WHT,85.49382716049382,83.45864661654136,16.541353383458645
01035000011,POP_WHT,48.10126582278481,29.66101694915254,70.33898305084746
01065000013,POP_WHT,76.18223760092272,94.20289855072464,5.797101449275362
01065000012,POP_WHT,45.27402700555997,10.10886469673406,89.89113530326594
01065000001,POP_WHT,60.86274509803922,35.51912568306011,64.48087431693989
01065000010,POP_WHT,69.83094928478543,35.32608695652174,64.67391304347827
01065000008,POP_WHT,63.29321663019694,25.0,75.0
01065000016,POP_WHT,45.27402700555997,34.39153439153439,65.60846560846561
01085000011,POP_WHT,70.85427135678391,8.928571428571429,91.07142857142857
01085000031,POP_WHT,36.54916512059369,23.480662983425415,76.51933701657458
01085000041,POP_WHT,64.27165354330708,9.714285714285714,90.28571428571428
01085000051,POP_WHT,18.701007838745802,17.102615694164992,82.897384305835
01085000151,POP_WHT,27.731725697061037,26.729559748427672,73.27044025157232
01065000004,POP_WHT,32.585596221959854,3.5345296356715608,96.46547036432844
01089000080,POP_WHT,81.65298944900353,12.412831241283124,87.58716875871687
01089000055,POP_WHT,99.08759124087592,21.04018912529551,78.95981087470449
01089000065,POP_WHT,91.71548117154812,7.491582491582492,92.50841750841751
01089000081,POP_WHT,97.10708117443869,10.840438489646772,89.15956151035323
01089000023,POP_WHT,66.56760772659732,5.697823303457106,94.3021766965429
01089000070,POP_WHT,65.03674392312041,9.447983014861997,90.55201698513801
01089000014,POP_WHT,96.14082599864591,12.861271676300579,87.13872832369943
01089000026,POP_WHT,97.39470256187582,7.890070921985816,92.10992907801419
01089000015,POP_WHT,86.61675245671502,5.65438373570521,94.34561626429479
01089000038,POP_WHT,7.551342812006319,4.5570916538658475,95.44290834613415
01089000019,POP_WHT,88.55905998763141,6.783536585365854,93.21646341463415
01089000084,POP_WHT,70.80998471726949,4.050978607191625,95.94902139280838
01089000045,POP_WHT,31.114503816793892,6.778370144706779,93.22162985529322
01089000031,POP_WHT,6.316590563165906,7.827616534740544,92.17238346525946
01089000003,POP_WHT,85.2979274611399,7.766143106457242,92.23385689354275
01089000039,POP_WHT,16.666666666666664,6.44927536231884,93.55072463768116
01089000093,POP_WHT,60.93795514127586,4.925290536801328,95.07470946319867
01089000083,POP_WHT,25.67237163814181,6.325515280739161,93.67448471926085
01089000046,POP_WHT,47.199999999999996,6.985871271585557,93.01412872841445
01089000058,POP_WHT,71.89265536723164,6.617100371747211,93.38289962825279
01089000092,POP_WHT,79.50513538748832,4.388560157790927,95.61143984220908
01089000066,POP_WHT,33.824928639391054,16.824196597353495,83.1758034026465
01089000076,POP_WHT,21.8077474892396,7.555178268251274,92.44482173174873
01089000016,POP_WHT,16.666666666666664,28.164556962025316,71.83544303797468
01089000064,POP_WHT,21.8077474892396,6.44927536231884,93.55072463768116
01089000072,POP_WHT,85.40840602696272,8.516746411483252,91.48325358851675
01089000073,POP_WHT,99.08759124087592,39.55555555555556,60.44444444444444
01089000071,POP_WHT,78.2089552238806,6.215083798882681,93.78491620111731
01089000044,POP_WHT,33.824928639391054,16.760828625235405,83.2391713747646
01045000002,POP_WHT,82.65071329958582,38.13559322033898,61.86440677966102
01045000013,POP_WHT,89.28332217012725,59.210526315789465,40.78947368421053
01045000009,POP_WHT,80.62463851937535,42.45283018867924,57.54716981132076
01045000010,POP_WHT,32.047477744807125,69.23076923076923,30.76923076923077
01045000005,POP_WHT,90.08535784635588,73.77049180327869,26.229508196721312
01045000011,POP_WHT,36.97749196141479,34.61538461538461,65.38461538461539
01045000012,POP_WHT,82.04488778054862,25.71428571428571,74.28571428571429
01045000006,POP_WHT,78.92180670228267,18.442622950819672,81.55737704918032
01093000008,POP_WHT,99.76825028968713,49.46808510638298,50.53191489361703
01093000010,POP_WHT,93.8,81.57894736842105,18.421052631578945
01093000012,POP_WHT,100.0,77.5,22.5
01093000003,POP_WHT,71.64869029275809,88.57142857142857,11.428571428571429
01021000120,POP_WHT,99.03455284552845,26.923076923076923,73.07692307692307
01021000110,POP_WHT,79.41176470588235,33.33333333333333,66.66666666666666
01021000210,POP_WHT,99.03455284552845,33.87096774193548,66.12903225806451
01021000050,POP_WHT,82.64462809917356,15.909090909090908,84.0909090909091
01021000220,POP_WHT,83.86411889596603,17.647058823529413,82.35294117647058
01021000030,POP_WHT,70.2963917525773,20.588235294117645,79.41176470588235
01021000070,POP_WHT,77.11229946524064,13.375796178343949,86.62420382165605
01021000170,POP_WHT,97.00654817586529,10.44776119402985,89.55223880597015
01021000090,POP_WHT,77.11229946524064,11.29032258064516,88.70967741935483
01021000180,POP_WHT,83.86411889596603,20.388349514563107,79.6116504854369
01021000140,POP_WHT,65.84507042253522,14.482758620689657,85.51724137931035
01021000020,POP_WHT,87.24058416602614,6.796116504854369,93.20388349514563
01007000002,POP_WHT,97.00654817586529,1.891891891891892,98.1081081081081
01007000006,POP_WHT,71.23202001250782,4.0,96.0
01093000014,POP_WHT,96.26288659793815,23.969072164948454,76.03092783505154
01093000013,POP_WHT,96.73202614379085,90.29126213592234,9.70873786407767
01093000016,POP_WHT,95.54140127388536,94.89795918367348,5.1020408163265305
01093000007,POP_WHT,99.76825028968713,60.3896103896104,39.61038961038961
01093000019,POP_WHT,96.26253418413856,75.60975609756098,24.390243902439025
01093000002,POP_WHT,71.64869029275809,86.91588785046729,13.084112149532709
01093000017,POP_WHT,95.54140127388536,64.58333333333334,35.41666666666667
01093000006,POP_WHT,82.78145695364239,72.09302325581395,27.906976744186046
01041000011,POP_WHT,63.58574610244989,67.21311475409836,32.78688524590164
01041000012,POP_WHT,79.65738758029978,54.666666666666664,45.33333333333333
01041000005,POP_WHT,83.203125,93.18181818181817,6.8181818181818175
01041000007,POP_WHT,69.17221693625119,82.0,18.0
01041000002,POP_WHT,100.0,64.0625,35.9375
01041000001,POP_WHT,91.6590284142988,30.37037037037037,69.62962962962963
01107005400,POP_WHT,10.676446617766912,89.16666666666667,10.833333333333334
01107004400,POP_WHT,40.25974025974026,82.94573643410853,17.05426356589147
01107004600,POP_WHT,11.921296296296296,21.4,78.6
01107001400,POP_WHT,40.25974025974026,77.53623188405797,22.463768115942027
01107001200,POP_WHT,81.69456066945607,96.3963963963964,3.6036036036036037
01107001100,POP_WHT,60.381355932203384,53.5,46.5
01107003100,POP_WHT,88.46560846560847,81.06060606060606,18.939393939393938
01107003200,POP_WHT,72.0464135021097,72.78911564625851,27.2108843537415
01119000003,POP_WHT,8.550185873605948,19.734660033167494,80.2653399668325
01059000001,POP_WHT,99.13916786226686,71.08433734939759,28.915662650602407
01059000018,POP_WHT,98.35644581407294,44.3609022556391,55.639097744360896
01059000009,POP_WHT,86.15582743077914,38.311688311688314,61.68831168831169
01059000013,POP_WHT,57.943925233644855,43.38235294117647,56.61764705882353
01059000003,POP_WHT,97.44728079911211,69.41176470588235,30.58823529411765
01059000012,POP_WHT,67.25888324873097,72.8395061728395,27.160493827160494
01019000011,POP_WHT,92.19178082191782,10.497237569060774,89.50276243093923
01027000602,POP_WHT,98.37767683322518,67.5,32.5
01027001101,POP_WHT,83.79396984924622,58.69565217391305,41.30434782608695
01027000701,POP_WHT,97.2972972972973,77.14285714285715,22.857142857142858
01027001401,POP_WHT,100.0,64.28571428571429,35.714285714285715
01031000003,POP_WHT,73.35526315789474,21.830985915492956,78.16901408450704
01031000004,POP_WHT,63.58574610244989,63.26530612244898,36.734693877551024
01031000009,POP_WHT,92.625,48.4375,51.5625
01031000026,POP_WHT,79.33701657458563,16.756756756756758,83.24324324324324
01031000023,POP_WHT,94.46902654867256,24.6031746031746,75.39682539682539
01031000029,POP_WHT,38.59943977591037,4.84375,95.15625
01031000011,POP_WHT,79.33701657458563,16.402116402116402,83.5978835978836
01031000020,POP_WHT,94.46902654867256,36.904761904761905,63.095238095238095
01031000013,POP_WHT,81.80687940323249,21.52777777777778,78.47222222222221
01031000008,POP_WHT,96.02851323828921,62.0,38.0
01031000005,POP_WHT,64.25061425061425,62.0,38.0
01031000007,POP_WHT,92.625,41.333333333333336,58.666666666666664
01031000006,POP_WHT,64.25061425061425,91.17647058823529,8.823529411764707
01031000012,POP_WHT,92.625,91.17647058823529,8.823529411764707
01031000010,POP_WHT,81.80687940323249,53.44827586206896,46.55172413793103
01087000306,POP_WHT,27.37467018469657,23.770491803278688,76.22950819672131
01087000410,POP_WHT,20.69510268562401,14.215686274509803,85.7843137254902
01087000409,POP_WHT,53.997809419496164,28.524590163934427,71.47540983606558
01087000408,POP_WHT,20.69510268562401,13.425925925925927,86.57407407407408
01087000204,POP_WHT,35.7037037037037,18.471337579617835,81.52866242038218
01087000307,POP_WHT,17.131474103585656,11.402359108781127,88.59764089121887
01039000001,POP_WHT,75.75574365175332,3.260869565217391,96.73913043478261
01039000022,POP_WHT,98.0498374864572,84.78260869565217,15.217391304347828
01039000019,POP_WHT,98.0498374864572,57.35294117647059,42.64705882352941
01039000006,POP_WHT,91.31975199291408,58.2089552238806,41.7910447761194
01013009121,POP_WHT,15.95238095238095,1.9726858877086493,98.02731411229135
01013000141,POP_WHT,62.8,2.1207177814029365,97.87928221859707
01013000112,POP_WHT,18.701007838745802,25.49019607843137,74.50980392156863
01013000191,POP_WHT,79.65738758029978,9.285714285714286,90.71428571428571
01013000050,POP_WHT,100.0,33.33333333333333,66.66666666666666
01013000121,POP_WHT,71.59253945480631,5.220883534136546,94.77911646586345
01013000080,POP_WHT,100.0,17.56756756756757,82.43243243243244
01013000160,POP_WHT,97.65319426336376,22.033898305084744,77.96610169491525
01013000147,POP_WHT,62.8,34.21052631578947,65.78947368421053
01013000171,POP_WHT,71.59253945480631,14.444444444444443,85.55555555555556
01013000090,POP_WHT,68.28125,9.48905109489051,90.51094890510949
01013000022,POP_WHT,62.8,68.42105263157895,31.57894736842105
01013000072,POP_WHT,59.650455927051674,41.935483870967744,58.06451612903226
01013000060,POP_WHT,71.59253945480631,14.942528735632186,85.0574712643678
010450008-3,POP_WHT,78.14056447149972,73.77049180327869,26.229508196721312
01099000011,POP_WHT,48.10126582278481,100.0,0.0
01037000006,POP_WHT,82.6,53.62318840579711,46.3768115942029
01037000015,POP_WHT,75.49668874172185,57.8125,42.1875
01037000017,POP_WHT,97.34660033167496,17.78846153846154,82.21153846153845
01037000001,POP_WHT,79.41176470588235,39.361702127659576,60.63829787234043
01037000007,POP_WHT,79.41176470588235,20.0,80.0
01119000012,POP_WHT,23.104265402843602,43.27272727272727,56.72727272727273
01119000013,POP_WHT,11.134903640256958,32.602739726027394,67.3972602739726
01119000001,POP_WHT,37.10638297872341,58.620689655172406,41.37931034482759
01119000011,POP_WHT,11.134903640256958,25.0,75.0
01119000006,POP_WHT,41.83070866141732,40.893470790378004,59.106529209621996
01119000005,POP_WHT,17.156398104265403,29.455445544554454,70.54455445544554
010990004-2,POP_WHT,45.36423841059602,70.71428571428572,29.28571428571429
01099000006,POP_WHT,50.92896174863388,46.04651162790698,53.95348837209303
010990013-4,POP_WHT,91.44620811287479,65.56291390728477,34.437086092715234
01131003004,POP_WHT,57.59162303664922,81.36645962732919,18.633540372670808
01133000012,POP_WHT,99.26108374384236,68.2051282051282,31.794871794871792
01133000011,POP_WHT,97.69392033542978,95.0,5.0
01127000005,POP_WHT,99.01685393258427,42.474916387959865,57.52508361204013
01127000035,POP_WHT,95.72338489535942,87.58620689655172,12.413793103448276
01127000026,POP_WHT,96.73202614379085,85.8108108108108,14.18918918918919
01127000012,POP_WHT,100.0,31.82957393483709,68.1704260651629
01127000011,POP_WHT,99.80449657869013,74.70588235294117,25.294117647058822
01127000022,POP_WHT,99.80449657869013,35.774647887323944,64.22535211267606
01127000037,POP_WHT,77.07281903388609,40.705128205128204,59.294871794871796
01127000013,POP_WHT,77.07281903388609,33.33333333333333,66.66666666666666
01127000029,POP_WHT,99.01685393258427,82.46753246753246,17.532467532467532
01127000040,POP_WHT,84.88372093023256,73.83720930232558,26.16279069767442
01127000016,POP_WHT,98.74429223744292,56.69642857142857,43.30357142857143
01127000023,POP_WHT,96.60587639311044,74.26900584795322,25.730994152046783
01127000003,POP_WHT,85.6551724137931,70.55555555555556,29.444444444444446
01127000002,POP_WHT,76.73048600883654,30.975609756097562,69.02439024390243
01127000044,POP_WHT,93.99191218948584,77.4390243902439,22.5609756097561
01127000036,POP_WHT,97.99789251844047,80.37974683544303,19.62025316455696
01127000031,POP_WHT,92.47478665632272,72.98850574712644,27.011494252873565
01127000018,POP_WHT,98.86039886039886,85.8108108108108,14.18918918918919
01127000014,POP_WHT,79.89031078610603,50.0,50.0
01127000032,POP_WHT,96.60587639311044,61.057692307692314,38.94230769230769
01127000009,POP_WHT,99.80449657869013,43.49315068493151,56.5068493150685
01127000045,POP_WHT,95.85798816568047,69.02173913043478,30.978260869565215
01127000039,POP_WHT,96.14105123087158,64.79591836734694,35.204081632653065
01127000020,POP_WHT,99.80449657869013,92.02898550724638,7.971014492753622
01127000010,POP_WHT,98.97172236503856,81.93548387096774,18.064516129032256
01127000041,POP_WHT,99.80449657869013,90.71428571428571,9.285714285714286
01129000018,POP_WHT,25.04393673110721,43.87755102040816,56.12244897959183
01127000019,POP_WHT,97.49190938511327,82.46753246753246,17.532467532467532
01127000021,POP_WHT,97.49190938511327,45.195729537366546,54.804270462633454
01127000017,POP_WHT,98.07881773399015,49.034749034749034,50.965250965250966
01127000030,POP_WHT,78.84187082405344,80.37974683544303,19.62025316455696
01055002001,POP_WHT,87.73006134969326,38.19444444444444,61.80555555555556
01055001401,POP_WHT,77.88461538461539,8.97226753670473,91.02773246329528
01055001402,POP_WHT,77.88461538461539,16.320474777448073,83.67952522255193
01055002501,POP_WHT,89.34681181959564,32.544378698224854,67.45562130177515
01055002201,POP_WHT,79.18604651162791,50.0,50.0
01109000012,POP_WHT,56.23529411764706,77.30496453900709,22.69503546099291
01109000009,POP_WHT,45.51820728291317,74.14965986394559,25.850340136054424
01109000010,POP_WHT,47.01030927835051,81.34328358208955,18.65671641791045
01109000030,POP_WHT,49.23076923076923,55.61224489795919,44.38775510204081
01109000032,POP_WHT,15.573770491803279,74.65753424657534,25.34246575342466
01109000007,POP_WHT,56.23529411764706,90.83333333333333,9.166666666666666
01109000034,POP_WHT,56.23529411764706,79.56204379562044,20.437956204379564
01109000008,POP_WHT,56.23529411764706,81.34328358208955,18.65671641791045
01109000014,POP_WHT,55.78078078078078,40.370370370370374,59.62962962962963
01109000019,POP_WHT,66.22874806800618,16.05301914580265,83.94698085419735
01109000016,POP_WHT,92.625,58.91891891891892,41.08108108108108
01109000011,POP_WHT,47.01030927835051,63.005780346820806,36.99421965317919
01109000031,POP_WHT,66.22874806800618,39.92673992673993,60.07326007326007
01109000004,POP_WHT,83.33333333333334,83.20610687022901,16.793893129770993
01109000022,POP_WHT,59.282051282051285,20.0,80.0
01109000018,POP_WHT,92.77286135693215,74.14965986394559,25.850340136054424
01109000017,POP_WHT,92.625,69.42675159235668,30.573248407643312
01109000013,POP_WHT,49.23076923076923,14.91108071135431,85.0889192886457
01109000033,POP_WHT,92.77286135693215,79.56204379562044,20.437956204379564
01109000023,POP_WHT,92.77286135693215,92.37288135593221,7.627118644067797
01109000024,POP_WHT,87.10526315789474,61.23595505617978,38.764044943820224
01109000020,POP_WHT,55.78078078078078,49.77168949771689,50.2283105022831
01109000001,POP_WHT,40.424710424710426,10.083256244218317,89.91674375578168
01109000021,POP_WHT,31.994981179422837,13.148371531966225,86.85162846803377
01109000003,POP_WHT,62.972972972972975,52.40384615384615,47.59615384615385
01109000006,POP_WHT,49.23076923076923,15.439093484419264,84.56090651558074
01109000025,POP_WHT,69.17221693625119,43.77510040160642,56.22489959839358
01109000027,POP_WHT,83.203125,62.643678160919535,37.35632183908046
01109000005,POP_WHT,56.23529411764706,87.90322580645162,12.096774193548388
01109000028,POP_WHT,6.891701828410689,78.41726618705036,21.58273381294964
01109000015,POP_WHT,66.22874806800618,93.16239316239316,6.837606837606838
01077000013,POP_WHT,95.5288985823337,25.0,75.0
01077000016,POP_WHT,98.85844748858447,32.21757322175732,67.78242677824268
01077000014,POP_WHT,86.17234468937876,22.126436781609197,77.87356321839081
01077000008,POP_WHT,99.37225360954174,29.615384615384617,70.38461538461539
01077000004,POP_WHT,85.67552902875745,24.367088607594937,75.63291139240506
01077000001,POP_WHT,96.08574091332713,32.9059829059829,67.09401709401709
01077000002,POP_WHT,31.314285714285717,14.555765595463138,85.44423440453687
01077000017,POP_WHT,98.85844748858447,57.03703703703704,42.96296296296296
0100500010A,POP_WHT,32.047477744807125,12.82051282051282,87.17948717948718
01005000011,POP_WHT,47.22222222222222,2.0746887966804977,97.9253112033195
01005000006,POP_WHT,66.86967113276492,0.8650519031141869,99.13494809688581
01005000008,POP_WHT,45.51820728291317,3.4722222222222223,96.52777777777779
01005000002,POP_WHT,66.22874806800618,5.747126436781609,94.25287356321839
01005000003,POP_WHT,37.38656987295826,1.718213058419244,98.28178694158075
0100500008A,POP_WHT,45.51820728291317,7.575757575757576,92.42424242424242
01005000009,POP_WHT,36.97749196141479,1.4084507042253522,98.59154929577466
01005000001,POP_WHT,44.52380952380952,3.0120481927710845,96.98795180722891
01079002401,POP_WHT,82.66593527153044,75.23809523809524,24.761904761904763
01079001401,POP_WHT,97.69392033542978,57.2463768115942,42.7536231884058
01079003401,POP_WHT,89.95840760546643,35.11111111111111,64.88888888888889
01079001301,POP_WHT,82.25388601036269,38.72549019607843,61.274509803921575
01079002201,POP_WHT,74.92753623188406,71.17117117117117,28.82882882882883
01079003101,POP_WHT,97.34675205855444,83.15789473684211,16.842105263157894
01079003601,POP_WHT,73.79543533389688,56.02836879432624,43.97163120567376
01079001901,POP_WHT,82.66593527153044,32.37704918032787,67.62295081967213
01079000201,POP_WHT,55.59055118110236,14.990512333965844,85.00948766603416
01079000301,POP_WHT,65.02775574940523,20.572916666666664,79.42708333333334
01079002101,POP_WHT,79.53890489913545,57.2463768115942,42.7536231884058
01079002901,POP_WHT,99.73390101117616,50.641025641025635,49.358974358974365
01079001001,POP_WHT,61.389172625127685,48.466257668711656,51.533742331288344
01079000901,POP_WHT,97.69392033542978,60.30534351145038,39.69465648854962
01079001601,POP_WHT,92.52918287937743,57.2463768115942,42.7536231884058
01079003301,POP_WHT,73.20525783619817,38.349514563106794,61.6504854368932
01079002501,POP_WHT,96.0710944808232,33.054393305439326,66.94560669456067
01079000601,POP_WHT,80.11695906432749,36.405529953917046,63.594470046082954
01079001801,POP_WHT,72.41379310344827,57.66423357664233,42.33576642335766
01079001201,POP_WHT,96.0710944808232,55.633802816901415,44.36619718309859
01079001101,POP_WHT,92.41071428571429,72.47706422018348,27.522935779816514
01079002601,POP_WHT,74.92753623188406,32.510288065843625,67.48971193415639
01079001701,POP_WHT,79.53890489913545,53.02013422818792,46.97986577181208
01075001601,POP_WHT,88.07692307692308,93.75,6.25
01075000101,POP_WHT,96.38418079096044,29.761904761904763,70.23809523809523
01075002001,POP_WHT,88.07692307692308,97.40259740259741,2.5974025974025974
01075000601,POP_WHT,71.64869029275809,92.5925925925926,7.4074074074074066
01075000902,POP_WHT,94.96221662468514,47.16981132075472,52.83018867924528
01075001701,POP_WHT,100.0,88.23529411764706,11.76470588235294
01075001501,POP_WHT,88.46560846560847,51.724137931034484,48.275862068965516
01075000901,POP_WHT,94.96221662468514,28.195488721804512,71.80451127819549
01075001101,POP_WHT,96.38418079096044,89.28571428571429,10.714285714285714
01075000102,POP_WHT,94.96221662468514,53.57142857142857,46.42857142857143
01075001201,POP_WHT,96.38418079096044,92.5925925925926,7.4074074074074066
01075000402,POP_WHT,91.96428571428571,83.33333333333334,16.666666666666664
01075002101,POP_WHT,100.0,90.36144578313254,9.63855421686747
01075000301,POP_WHT,91.96428571428571,75.75757575757575,24.242424242424242
01075000501,POP_WHT,91.96428571428571,81.52173913043478,18.478260869565215
01075000701,POP_WHT,71.64869029275809,70.75471698113208,29.245283018867923
01075000401,POP_WHT,97.15302491103202,90.36144578313254,9.63855421686747
01075002201,POP_WHT,76.2008733624454,93.75,6.25
01075000201,POP_WHT,100.0,75.75757575757575,24.242424242424242
01075001401,POP_WHT,81.69456066945607,29.527559055118108,70.47244094488188
01075000801,POP_WHT,92.47368421052632,87.20930232558139,12.790697674418606
01075001001,POP_WHT,81.60469667318982,83.33333333333334,16.666666666666664
01075002301,POP_WHT,96.38418079096044,98.68421052631578,1.3157894736842104
01075001801,POP_WHT,100.0,88.23529411764706,11.76470588235294
01075001301,POP_WHT,76.49739583333334,93.75,6.25
01077000101,POP_WHT,81.09393579072533,17.225950782997764,82.77404921700223
01077000104,POP_WHT,68.35504100337675,18.07511737089202,81.92488262910797
01023000045,POP_WHT,90.73426573426573,76.66666666666667,23.333333333333332
01019000010,POP_WHT,59.750859106529205,20.212765957446805,79.7872340425532
01019000007,POP_WHT,88.31312017640573,38.775510204081634,61.224489795918366
01019000004,POP_WHT,98.82352941176471,48.717948717948715,51.28205128205128
01019000003,POP_WHT,98.82352941176471,48.717948717948715,51.28205128205128
01019000014,POP_WHT,100.0,24.675324675324674,75.32467532467533
01011000007,POP_WHT,56.23529411764706,16.176470588235293,83.82352941176471
010110004-1,POP_WHT,53.07820299500832,5.729166666666666,94.27083333333334
01011000005,POP_WHT,47.22222222222222,11.827956989247312,88.17204301075269
01011000010,POP_WHT,56.23529411764706,10.185185185185185,89.81481481481481
010110004-2,POP_WHT,52.62557077625571,7.857142857142857,92.14285714285714
010110006-2,POP_WHT,56.23529411764706,50.0,50.0
010110006-1,POP_WHT,45.51820728291317,17.46031746031746,82.53968253968253
010110001-1,POP_WHT,47.22222222222222,2.460850111856823,97.53914988814317
010110002-1,POP_WHT,12.65377855887522,11.578947368421053,88.42105263157895
010110002-2,POP_WHT,12.65377855887522,10.891089108910892,89.10891089108911
01053000270,POP_WHT,67.70304568527918,61.627906976744185,38.372093023255815
01053000320,POP_WHT,67.70304568527918,6.658291457286432,93.34170854271356
01053000310,POP_WHT,69.7171381031614,5.824175824175824,94.17582417582418
01053000330,POP_WHT,69.7171381031614,34.193548387096776,65.80645161290323
01053000280,POP_WHT,90.62870699881375,80.3030303030303,19.696969696969695
01053000240,POP_WHT,69.7171381031614,23.981900452488688,76.01809954751131
01001000016,POP_WHT,76.12853863810253,0.06024096385542169,99.93975903614458
01001000022,POP_WHT,77.65258215962442,0.38314176245210724,99.61685823754789
01001000014,POP_WHT,81.47527242246437,0.19723865877712032,99.80276134122288
01109000026,POP_WHT,45.84717607973422,69.42675159235668,30.573248407643312
01109000002,POP_WHT,45.84717607973422,31.054131054131055,68.94586894586895
01053000250,POP_WHT,69.7171381031614,21.45748987854251,78.54251012145748
01053000260,POP_WHT,69.7171381031614,10.642570281124499,89.35742971887551
01065000006,POP_WHT,32.585596221959854,9.078212290502794,90.92178770949721
01065000011,POP_WHT,69.83094928478543,64.35643564356435,35.64356435643564
01065000003,POP_WHT,60.86274509803922,55.08474576271186,44.91525423728814
01065000005,POP_WHT,25.25,21.1038961038961,78.8961038961039
01077000113,POP_WHT,51.10803324099723,18.246445497630333,81.75355450236967
01087000203,POP_WHT,35.7037037037037,27.102803738317753,72.89719626168224
01093000004,POP_WHT,95.54140127388536,65.95744680851064,34.04255319148936
01093000005,POP_WHT,94.4055944055944,71.53846153846153,28.46153846153846
01093000011,POP_WHT,98.421926910299,84.54545454545455,15.454545454545453
01093000018,POP_WHT,96.26288659793815,57.05521472392638,42.944785276073624
01093000015,POP_WHT,97.54797441364606,33.45323741007194,66.54676258992805
0109300009S,POP_WHT,100.0,80.17241379310344,19.82758620689655
0109300009N,POP_WHT,93.8,68.38235294117648,31.61764705882353
01093000001,POP_WHT,95.54140127388536,19.537815126050422,80.46218487394958
01107001300,POP_WHT,60.381355932203384,80.45112781954887,19.548872180451127
01107001800,POP_WHT,60.381355932203384,76.42857142857142,23.57142857142857
01119000004,POP_WHT,8.550185873605948,10.294117647058822,89.70588235294117
01119000002,POP_WHT,37.10638297872341,41.31944444444444,58.68055555555556
01127000033,POP_WHT,88.2867132867133,84.66666666666667,15.333333333333332
01127000034,POP_WHT,84.9445324881141,65.80310880829016,34.196891191709845
01127000006,POP_WHT,96.44846796657382,81.93548387096774,18.064516129032256
