Precinct_key,Race Column,PCT_RACE_INC,PCT_DEM,PCT_REP
0608710020,POP_WHT,0.7860400071083824,83.31658291457286,16.683417085427134
0608710091,POP_WHT,0.3343399439401427,84.29024304332512,15.709756956674886
0608710120,POP_WHT,0.3587740262334081,81.41935483870968,18.580645161290324
0608710142,POP_WHT,1.6600200962748726,79.02790279027903,20.97209720972097
0608710151,POP_WHT,-0.29784184102472033,82.85714285714286,17.142857142857142
0608710164,POP_WHT,0.0485636940080314,75.53191489361703,24.46808510638298
0608710231,POP_WHT,-0.07105646272476812,80.31496062992126,19.68503937007874
0608710236,POP_WHT,-0.1443427721655408,84.0,16.0
0608710260,POP_WHT,0.34693581588895683,81.90603132289237,18.09396867710763
0608710280,POP_WHT,0.2664543378878409,77.73972602739725,22.26027397260274
0608710281,POP_WHT,1.1873253086846074,75.98978288633461,24.010217113665387
0608710291,POP_WHT,1.0627603000453356,79.48397836038285,20.516021639617147
0608710310,POP_WHT,0.6300323892383424,84.62826523777629,15.37173476222371
0608710351,POP_WHT,1.086304884666115,78.18659658344284,21.81340341655716
0608710381,POP_WHT,1.2833835355195353,76.75977653631286,23.24022346368715
0608710382,POP_WHT,0.23029902301618477,76.19047619047619,23.809523809523807
0608710451,POP_WHT,0.7768701078371951,79.84154929577466,20.158450704225352
0608710490,POP_WHT,1.0185610899441058,82.1917808219178,17.80821917808219
0608710521,POP_WHT,0.012515309396409324,75.96153846153845,24.03846153846154
0608710541,POP_WHT,0.09554414474926953,67.3913043478261,32.608695652173914
0608710550,POP_WHT,-1.3500081857503679,0.0,0.0
0608710551,POP_WHT,0.23633491860522382,64.70588235294117,35.294117647058826
0608711030,POP_WHT,0.9738546577031189,81.99031263760457,18.00968736239542
0608712010,POP_WHT,0.43019021234188354,77.86069651741293,22.139303482587064
0608712024,POP_WHT,0.5004743443913227,83.19070904645477,16.809290953545233
0608714110,POP_WHT,-0.35719481431693634,0.0,100.0
0608714132,POP_WHT,0.0639719967333372,70.01424501424502,29.985754985754987
0608720011,POP_WHT,-0.13403888740252468,78.51941747572816,21.480582524271842
0608720013,POP_WHT,-1.104695920925535,70.95435684647303,29.045643153526974
0608720020,POP_WHT,-1.2163997610233015,100.0,0.0
0608720041,POP_WHT,0.7953488590127912,69.92771084337349,30.072289156626507
0608720080,POP_WHT,-0.25637290991886436,74.69879518072288,25.301204819277107
0608720101,POP_WHT,0.9655734748782807,71.28060263653484,28.71939736346516
0608720120,POP_WHT,-1.3581927122002648,81.84713375796179,18.152866242038215
0608720161,POP_WHT,0.07799772661808868,71.2241653418124,28.7758346581876
0608720221,POP_WHT,0.8785347217879922,79.56953273112524,20.430467268874764
0608720222,POP_WHT,1.1594246084391022,76.22377622377621,23.776223776223777
0608720330,POP_WHT,1.1329676827897721,75.673446948873,24.326553051126993
0608720351,POP_WHT,0.08421028911139161,79.81859410430839,20.181405895691608
0608720352,POP_WHT,0.19814978893470747,33.33333333333333,66.66666666666666
0608720383,POP_WHT,1.0053697945463762,68.52678571428571,31.473214285714285
0608720402,POP_WHT,-0.014280170898690714,71.81883537023724,28.181164629762762
0608720481,POP_WHT,-0.11733537585767179,82.26744186046511,17.732558139534884
0608720551,POP_WHT,1.1384856585930982,77.04918032786885,22.950819672131146
0608720600,POP_WHT,-0.45386273110223785,79.11392405063292,20.88607594936709
0608722010,POP_WHT,0.6230615952344616,78.0264222162308,21.973577783769212
0608723311,POP_WHT,-0.718605669391642,81.6,18.4
0608723360,POP_WHT,-0.9255755955492853,83.97976391231029,16.020236087689714
0608723410,POP_WHT,-1.2518198881463896,83.64779874213836,16.352201257861633
0608723431,POP_WHT,-1.334368403591681,83.04093567251462,16.95906432748538
0608730010,POP_WHT,0.6596325002814356,80.76923076923077,19.230769230769234
0608730020,POP_WHT,0.9605719447808931,85.71428571428571,14.285714285714285
0608730030,POP_WHT,1.000849443514553,85.8632676709154,14.13673232908459
0608730041,POP_WHT,0.06982248158747084,81.15124153498871,18.848758465011286
0608730042,POP_WHT,0.3276471852086329,0.0,100.0
0608730046,POP_WHT,-0.19892021887102718,0.0,0.0
0608730051,POP_WHT,-0.08586693640966303,70.0,30.0
0608730052,POP_WHT,-1.3859796847153474,100.0,0.0
0608730080,POP_WHT,0.0721578175280444,81.93069306930693,18.06930693069307
0608731010,POP_WHT,0.6645843093024638,87.95336787564767,12.046632124352332
0608731011,POP_WHT,0.6293369654313083,88.33693304535637,11.663066954643629
0608731015,POP_WHT,0.4781611114054623,90.10752688172043,9.89247311827957
0608731020,POP_WHT,0.8573805126331513,88.24613117170227,11.753868828297716
0608731050,POP_WHT,0.8773542491114198,91.21951219512195,8.780487804878048
0608731160,POP_WHT,-0.2231954635713198,93.5910478128179,6.408952187182096
0608731210,POP_WHT,-0.37146087515533754,93.85964912280701,6.140350877192982
0608731240,POP_WHT,0.3580301033798353,87.36681887366818,12.633181126331811
0608731301,POP_WHT,-0.009582794015756312,89.83957219251337,10.16042780748663
0608731320,POP_WHT,0.8676069856138349,89.15154073448713,10.848459265512874
0608731360,POP_WHT,1.014307662345332,88.84540117416829,11.154598825831702
0608731480,POP_WHT,-0.09735895086033358,88.64668483197093,11.353315168029065
0608731560,POP_WHT,0.6056424183462888,90.85580304806565,9.14419695193435
0608731600,POP_WHT,-1.1712341698099582,95.89905362776025,4.100946372239748
0608731650,POP_WHT,-1.1562935963373784,95.703125,4.296875
0608731730,POP_WHT,0.03423861415149809,87.62006403415154,12.379935965848453
0608731810,POP_WHT,0.5660357802216599,92.27871939736346,7.721280602636535
