MEDN_INC,PCT_DEM,PCT_REP
119942.5,83.31658291457286,16.683417085427134
86715.33333333333,84.29024304332512,15.709756956674886
82712.66666666667,81.41935483870968,18.580645161290324
88775.66666666667,81.90603132289237,18.09396867710763
134792.0,79.48397836038285,20.516021639617147
93393.66666666667,84.62826523777629,15.37173476222371
136250.0,78.18659658344284,21.81340341655716
107588.5,79.84154929577466,20.158450704225352
100917.0,82.1917808219178,17.80821917808219
128438.0,81.99031263760457,18.00968736239542
103659.5,77.86069651741293,22.139303482587064
114630.0,78.51941747572816,21.480582524271842
81629.0,74.69879518072288,25.301204819277107
106750.0,71.2241653418124,28.7758346581876
110370.0,79.56953273112524,20.430467268874764
129247.5,76.22377622377621,23.776223776223777
132080.25,75.673446948873,24.326553051126993
156925.0,77.04918032786885,22.950819672131146
84655.4,78.0264222162308,21.973577783769212
76866.5,81.6,18.4
54529.0,83.97976391231029,16.020236087689714
0.0,81.93069306930693,18.06930693069307
90995.0,87.95336787564767,12.046632124352332
102788.0,88.33693304535637,11.663066954643629
102888.0,90.10752688172043,9.89247311827957
116250.0,88.24613117170227,11.753868828297716
125737.0,91.21951219512195,8.780487804878048
96302.5,87.36681887366818,12.633181126331811
115844.0,89.15154073448713,10.848459265512874
137938.0,88.84540117416829,11.154598825831702
113636.0,90.85580304806565,9.14419695193435
0.0,95.703125,4.296875
118229.0,92.27871939736346,7.721280602636535
99381.66666666667,83.70086289549377,16.29913710450623
91250.0,80.79331941544885,19.206680584551147
94688.0,76.46370023419203,23.536299765807964
95887.5,82.89224952741021,17.107750472589792
46985.0,86.13138686131386,13.86861313868613
102655.0,76.49208282582217,23.50791717417783
0.0,78.22410147991543,21.775898520084567
71105.0,83.91836734693877,16.081632653061227
137147.0,74.0625,25.9375
69003.0,79.47454844006569,20.525451559934318
138556.0,62.76595744680851,37.234042553191486
111012.0,82.33438485804416,17.665615141955836
117214.0,75.94264471587891,24.057355284121083
92312.5,78.31632653061224,21.683673469387756
101725.0,78.37837837837837,21.62162162162162
60333.0,74.52316076294278,25.47683923705722
102396.0,77.76213933849402,22.23786066150598
134711.0,79.64169381107492,20.35830618892508
168854.0,73.9251040221914,26.0748959778086
198639.0,70.80200501253134,29.19799498746867
94107.0,78.8300835654596,21.16991643454039
93974.0,87.56241488878803,12.437585111211984
103470.33333333333,74.08602150537634,25.913978494623656
116484.0,63.63636363636363,36.36363636363637
77169.0,0.0,0.0
0.0,57.298136645962735,42.701863354037265
111510.0,52.37134207870837,47.62865792129162
118011.0,54.52261306532663,45.47738693467337
47199.0,62.26086956521739,37.73913043478261
118824.0,54.02390438247012,45.976095617529886
142333.0,52.390180878552975,47.609819121447025
116750.0,55.0561797752809,44.9438202247191
93534.0,51.548946716232955,48.45105328376704
112443.0,49.05847373637265,50.94152626362736
104753.5,56.886227544910184,43.11377245508982
165667.0,55.60298826040555,44.39701173959445
96875.0,57.44211686879823,42.55788313120176
142868.0,51.800690675875686,48.19930932412432
65713.5,57.29247478665632,42.70752521334368
79545.0,59.131134352373294,40.86886564762671
88100.0,49.826302729528535,50.173697270471465
85192.0,51.395572666025025,48.604427333974975
123222.5,60.431654676258994,39.568345323741006
71572.0,64.15094339622641,35.84905660377358
103333.0,49.257759784075574,50.742240215924426
95357.0,55.22088353413655,44.77911646586345
71500.0,58.30258302583026,41.69741697416974
197586.0,46.19354838709677,53.80645161290323
133090.0,53.16455696202531,46.835443037974684
138367.0,75.0,25.0
61250.0,58.06451612903226,41.935483870967744
74591.5,76.52417659425367,23.475823405746322
47436.0,72.95825771324864,27.041742286751365
51771.0,55.55555555555556,44.44444444444444
75707.0,66.82879377431907,33.17120622568093
59846.5,68.05555555555556,31.944444444444443
87849.5,65.89821661591996,34.101783384080036
107330.0,48.79679144385027,51.20320855614974
104716.0,54.35244161358811,45.64755838641189
76481.5,54.736842105263165,45.26315789473684
99057.5,57.56186984417965,42.438130155820346
216781.0,59.63808025177026,40.36191974822974
146250.0,45.45454545454545,54.54545454545454
129186.0,48.669201520912544,51.33079847908745
75000.0,78.87323943661971,21.12676056338028
83194.0,65.97938144329896,34.02061855670103
88886.0,73.41389728096676,26.586102719033235
45188.0,0.0,100.0
141835.5,100.0,0.0
205085.0,49.14004914004914,50.859950859950864
141698.5,56.87421646468868,43.12578353531132
77592.0,69.02226524685382,30.977734753146173
123712.0,48.977335544499724,51.022664455500276
150186.5,57.951706910907575,42.048293089092425
127868.0,55.04652827487473,44.95347172512527
168618.0,56.364922206506364,43.635077793493636
162500.0,49.610481586402265,50.389518413597735
70625.0,64.8854961832061,35.11450381679389
94013.0,0.0,0.0
161050.0,0.0,0.0
78594.0,60.0,40.0
62368.0,44.370860927152314,55.62913907284768
120042.0,55.19125683060109,44.80874316939891
158672.0,63.17427385892116,36.82572614107884
155805.0,64.144578313253,35.855421686746986
162571.0,67.50966974114847,32.49033025885153
177084.0,66.87116564417178,33.12883435582822
110321.0,61.06032906764168,38.93967093235832
88698.0,62.16216216216216,37.83783783783784
78125.0,47.72727272727273,52.27272727272727
68565.0,68.42105263157895,31.57894736842105
103456.0,72.71702367531003,27.28297632468997
58638.0,83.73983739837398,16.260162601626014
44760.0,75.86837294332724,24.131627056672762
77721.0,70.0,30.0
124167.0,70.60491493383742,29.39508506616257
94171.0,73.44173441734418,26.558265582655828
75813.0,76.68393782383419,23.316062176165804
92586.0,74.29094236047575,25.709057639524246
109107.0,56.08214849921011,43.91785150078989
100652.0,100.0,0.0
43914.0,82.27272727272728,17.727272727272727
96118.0,73.5624586913417,26.437541308658297
