Precinct_key,MEDN_INC,PCT_DEM,PCT_REP
0608710020,119942.5,83.31658291457286,16.683417085427134
0608710091,86715.33333333333,84.29024304332512,15.709756956674886
0608710120,82712.66666666667,81.41935483870968,18.580645161290324
0608710142,184260.66666666666,79.02790279027903,20.97209720972097
0608710260,88775.66666666667,81.90603132289237,18.09396867710763
0608710281,123706.5,75.98978288633461,24.010217113665387
0608710291,134792.0,79.48397836038285,20.516021639617147
0608710310,93393.66666666667,84.62826523777629,15.37173476222371
0608710351,136250.0,78.18659658344284,21.81340341655716
0608710381,134553.5,76.75977653631286,23.24022346368715
0608710451,107588.5,79.84154929577466,20.158450704225352
0608710490,100917.0,82.1917808219178,17.80821917808219
0608711030,128438.0,81.99031263760457,18.00968736239542
0608712010,103659.5,77.86069651741293,22.139303482587064
0608712024,101705.0,83.19070904645477,16.809290953545233
0608720011,114630.0,78.51941747572816,21.480582524271842
0608720041,113251.5,69.92771084337349,30.072289156626507
0608720080,81629.0,74.69879518072288,25.301204819277107
0608720101,136709.0,71.28060263653484,28.71939736346516
0608720161,106750.0,71.2241653418124,28.7758346581876
0608720221,110370.0,79.56953273112524,20.430467268874764
0608720222,129247.5,76.22377622377621,23.776223776223777
0608720330,132080.25,75.673446948873,24.326553051126993
0608720383,121490.5,68.52678571428571,31.473214285714285
0608720551,156925.0,77.04918032786885,22.950819672131146
0608720600,68774.0,79.11392405063292,20.88607594936709
0608722010,84655.4,78.0264222162308,21.973577783769212
0608723311,76866.5,81.6,18.4
0608723312,62089.0,86.95238095238095,13.047619047619047
0608723360,54529.0,83.97976391231029,16.020236087689714
0608730010,109204.0,80.76923076923077,19.230769230769234
0608730020,109375.0,85.71428571428571,14.285714285714285
0608730030,111685.0,85.8632676709154,14.13673232908459
0608730080,0.0,81.93069306930693,18.06930693069307
0608731010,90995.0,87.95336787564767,12.046632124352332
0608731011,102788.0,88.33693304535637,11.663066954643629
0608731015,102888.0,90.10752688172043,9.89247311827957
0608731020,116250.0,88.24613117170227,11.753868828297716
0608731050,125737.0,91.21951219512195,8.780487804878048
0608731160,0.0,93.5910478128179,6.408952187182096
0608731210,29643.0,93.85964912280701,6.140350877192982
0608731240,96302.5,87.36681887366818,12.633181126331811
0608731301,74672.33333333333,89.83957219251337,10.16042780748663
0608731320,115844.0,89.15154073448713,10.848459265512874
0608731360,137938.0,88.84540117416829,11.154598825831702
0608731480,62742.0,88.64668483197093,11.353315168029065
0608731560,113636.0,90.85580304806565,9.14419695193435
0608731650,0.0,95.703125,4.296875
0608731810,118229.0,92.27871939736346,7.721280602636535
0608740010,58553.0,85.1063829787234,14.893617021276595
0608740080,99381.66666666667,83.70086289549377,16.29913710450623
0608740180,91250.0,80.79331941544885,19.206680584551147
0608740211,94688.0,76.46370023419203,23.536299765807964
0608740262,141708.5,65.39589442815249,34.60410557184751
0608743110,95887.5,82.89224952741021,17.107750472589792
